request count, total data transfered (bytes), total elapsed time (sec), average response time (sec)
60, 780, 4.189562, 0.069826
60, 780, 3.880008, 0.064667
60, 780, 3.881668, 0.064694
60, 780, 4.190677, 0.069845
60, 780, 3.704683, 0.061745
60, 780, 3.964810, 0.066080
60, 780, 3.964822, 0.066080
60, 780, 3.880929, 0.064682
60, 780, 3.946465, 0.065774
60, 780, 4.148089, 0.069135
60, 780, 3.901405, 0.065023
60, 780, 3.966711, 0.066112
60, 780, 4.181324, 0.069689
60, 780, 3.532035, 0.058867
60, 780, 3.634494, 0.060575
60, 780, 3.558369, 0.059306
60, 780, 3.704832, 0.061747
60, 780, 4.034375, 0.067240
60, 780, 3.825269, 0.063754
60, 780, 3.973616, 0.066227
60, 780, 4.195350, 0.069923
60, 780, 3.778757, 0.062979
60, 780, 4.183376, 0.069723
60, 780, 4.186387, 0.069773
60, 780, 3.905476, 0.065091
60, 780, 4.013110, 0.066885
60, 780, 3.710282, 0.061838
60, 780, 3.887056, 0.064784
60, 780, 4.129805, 0.068830
60, 780, 3.749298, 0.062488
60, 780, 4.130082, 0.068835
60, 780, 4.191978, 0.069866
60, 780, 3.892757, 0.064879
60, 780, 4.040329, 0.067339
60, 780, 4.200604, 0.070010
60, 780, 3.752579, 0.062543
60, 780, 4.170811, 0.069514
60, 780, 3.988424, 0.066474
60, 780, 3.898766, 0.064979
60, 780, 3.718567, 0.061976
60, 780, 3.978278, 0.066305
60, 780, 3.821599, 0.063693
60, 780, 3.711403, 0.061857
60, 780, 4.209522, 0.070159
60, 780, 3.583303, 0.059722
60, 780, 3.899450, 0.064991
60, 780, 4.286400, 0.071440
60, 780, 4.037131, 0.067286
60, 780, 3.865879, 0.064431
60, 780, 3.906913, 0.065115
60, 780, 4.170527, 0.069509
60, 780, 3.903713, 0.065062
60, 780, 4.169656, 0.069494
60, 780, 4.290585, 0.071510
60, 780, 3.812196, 0.063537
60, 780, 4.007681, 0.066795
60, 780, 3.902614, 0.065044
60, 780, 4.075212, 0.067920
60, 780, 4.289333, 0.071489
60, 780, 3.904509, 0.065075
60, 780, 3.846502, 0.064108
60, 780, 3.965761, 0.066096
60, 780, 3.846956, 0.064116
60, 780, 3.873462, 0.064558
60, 780, 4.182805, 0.069713
60, 780, 3.918408, 0.065307
60, 780, 4.181816, 0.069697
60, 780, 3.860619, 0.064344
60, 780, 3.880464, 0.064674
60, 780, 3.602293, 0.060038
60, 780, 4.217113, 0.070285
60, 780, 3.594344, 0.059906
60, 780, 3.936792, 0.065613
60, 780, 4.217712, 0.070295
60, 780, 3.887818, 0.064797
60, 780, 3.918225, 0.065304
60, 780, 4.218732, 0.070312
60, 780, 3.881019, 0.064684
60, 780, 4.217577, 0.070293
60, 780, 3.920455, 0.065341
60, 780, 3.669844, 0.061164
60, 780, 4.218892, 0.070315
60, 780, 4.097532, 0.068292
60, 780, 4.197215, 0.069954
60, 780, 4.231948, 0.070532
